person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,games_played_flag,position,draft_year,draft_round,draft_num,birth_date,height_feet,height_inches,height,weight,season_exp,jersey,school,country,last_affiliation
76089,"Baker, Norm",Norm Baker,f,1946,1946,HISTADD_norm_baker,Y,Guard,,,,,6,0,6,180,0,,,USA,No College/USA
1627758,"Baker, Ron",Ron Baker,t,2016,2018,ron_baker,Y,Guard,,,,,6,4,6.33333333333333,220,2,31,Wichita State,USA,Wichita State/USA
452,"Baker, Vin",Vin Baker,f,1993,2005,vin_baker,Y,Forward,1993,1,,,6,11,6.91666666666667,240,12,34,Hartford,USA,Hartford/USA
1627735,"Baldwin IV, Wade",Wade Baldwin IV,t,2016,2018,wade_baldwin iv,Y,Guard,2016,1,,,6,4,6.33333333333333,202,2,2,Vanderbilt,USA,Vanderbilt/USA
200764,"Balkman, Renaldo",Renaldo Balkman,f,2006,2011,renaldo_balkman,Y,,2006,1,,,,,,,6,,South Carolina,USA,South Carolina/USA
76090,"Ball, Cedric",Cedric Ball,f,1990,1990,HISTADD_cedric_ball,Y,Forward,,,,,6,8,6.66666666666667,210,0,44,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA
1628366,"Ball, Lonzo",Lonzo Ball,t,2017,2018,lonzo_ball,Y,Guard,2017,1,,,6,6,6.5,190,1,2,California-Los Angeles,USA,UCLA/USA
76091,"Ballard, Greg",Greg Ballard,f,1977,1988,HISTADD_greg_ballard,Y,Forward,1977,1,,,6,7,6.58333333333333,215,10,42,Oregon,USA,Shasta Coll. CA (J.C.); Oregon/USA
76092,"Baltimore, Herschel",Herschel Baltimore,f,1946,1946,HISTADD_herk_baltimore,Y,Forward,,,,,6,4,6.33333333333333,195,0,,Penn State,USA,Penn State/USA
1628964,"Bamba, Mohamed",Mohamed Bamba,t,2018,2018,mohamed_bamba,N,Center,2018,1,,,7,0,7,225,0,5,Texas,USA,University of Texas at Austin/USA
76093,"Banks, Gene",Gene Banks,f,1981,1986,HISTADD_gene_banks,Y,Forward,1981,2,,,6,7,6.58333333333333,215,5,20,Duke,USA,Duke/USA
2556,"Banks, Marcus",Marcus Banks,f,2003,2010,marcus_banks,Y,Guard,2003,1,,,6,2,6.16666666666667,205,8,15,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA
76094,"Bannister, Ken",Ken Bannister,f,1984,1990,HISTADD_ken_bannister,Y,Forward,1984,7,,,6,9,6.75,235,4,51,Saint Augustine's,USA,Trinidad State JC CO; Indiana State; Saint Augusti
76095,"Bantom, Mike",Mike Bantom,f,1973,1981,HISTADD_mike_bantom,Y,Forward,1973,1,,,6,9,6.75,200,8,42,Saint Joseph's,USA,St. Joseph's (PA)/USA
76096,"Barber, John",John Barber,f,1956,1956,HISTADD_john_barber,Y,Forward,1956,,,,6,6,6.5,210,0,25,Cal State-Los Angeles,USA,Los Angeles State/USA
2571,"Barbosa, Leandro",Leandro Barbosa,f,2003,2016,leandro_barbosa,Y,Guard,2003,1,,,6,3,6.25,194,14,19,"Sau Paulo, Brazil",Brazil,Palmeiras/Brazil
76097,"Bardo, Stephen",Stephen Bardo,f,1991,1995,HISTADD_stephen_bardo,Y,Guard,1990,2,,,6,5,6.41666666666667,190,2,25,Illinois,USA,Illinois/USA
200826,"Barea, J.J.",J.J. Barea,t,2006,2018,j.j._barea,Y,Guard,,,,,6,0,6,185,12,5,Northeastern,Puerto Rico,Northeastern/Puerto Rico
200745,"Bargnani, Andrea",Andrea Bargnani,f,2006,2015,andrea_bargnani,Y,,2006,1,,,,,,,9,,"Rome, Italy",Italy,Benetton Treviso/Italy
76098,"Barker, Cliff",Cliff Barker,f,1949,1951,HISTADD_cliff_barker,Y,Guard,1949,5,,,6,2,6.16666666666667,185,2,,Kentucky,USA,Kentucky/USA
76099,"Barker, Tom",Tom Barker,f,1976,1978,HISTADD_tom_barker,Y,Center,1976,4,,,6,11,6.91666666666667,225,1,6,Hawaii,USA,Minnesota; Coll. of Southern Idaho (J.C.); Hawaii/
787,"Barkley, Charles",Charles Barkley,f,1984,1999,charles_barkley,Y,Forward,1984,1,,,6,6,6.5,252,15,34,Auburn,USA,Auburn/USA
2057,"Barkley, Erick",Erick Barkley,f,2000,2002,erick_barkley,Y,Guard,2000,1,,,6,1,6.08333333333333,185,2,1,St. John's (NY),USA,St. John''s '02/USA
76102,"Barksdale, Don",Don Barksdale,f,1951,1954,HISTADD_don_barksdale,Y,Forward,,,,,6,6,6.5,200,3,17,UCLA,USA,Coll. of Marin CA (J.C.); UCLA/USA
203084,"Barnes, Harrison",Harrison Barnes,t,2012,2018,harrison_barnes,Y,Forward,2012,1,,,6,8,6.66666666666667,225,6,40,North Carolina,USA,North Carolina/USA
76103,"Barnes, Harry",Harry Barnes,f,1968,1968,HISTADD_harry_barnes,Y,Forward,1968,4,,,6,3,6.25,205,0,30,Northeastern,USA,Northeastern/USA
76105,"Barnes, Jim",Jim Barnes,f,1964,1970,HISTADD_jim_barnes,Y,Center,1964,1,,,6,8,6.66666666666667,210,6,12,Texas-El Paso,USA,Cameron; Texas-El Paso/USA
76104,"Barnes, Marvin",Marvin Barnes,f,1976,1979,HISTADD_marvin_barnes,Y,Forward,1974,1,,,6,9,6.75,210,3,27,Providence,USA,Providence/USA
2440,"Barnes, Matt",Matt Barnes,f,2002,2016,matt_barnes,Y,Forward,2002,2,,,6,7,6.58333333333333,226,14,22,UCLA,USA,UCLA/USA
76107,"Barnett, Dick",Dick Barnett,f,1959,1973,HISTADD_dick_barnett,Y,Guard,1959,1,,,6,4,6.33333333333333,190,13,12,Tennessee State,USA,Tennessee State/USA
76106,"Barnett, Jim",Jim Barnett,f,1966,1976,HISTADD_jim_barnett,Y,Guard,1966,1,,,6,4,6.33333333333333,170,10,33,Oregon,USA,Oregon/USA
76108,"Barnhill, John",John Barnhill,f,1962,1968,HISTADD_rabbit_barnhill,Y,Guard,1959,11,,,6,1,6.08333333333333,180,6,11,Tennessee State,USA,Tennessee State/USA
76109,"Barnhill, Norton",Norton Barnhill,f,1976,1976,HISTADD_norton_barnhill,Y,Guard,1976,8,,,6,4,6.33333333333333,205,0,10,Washington State,USA,Washington State/USA
76110,"Barnhorst, Leo",Leo Barnhorst,f,1949,1953,HISTADD_barney_barnhorst,Y,Forward,1949,2,,,6,4,6.33333333333333,190,4,8-15,Notre Dame,USA,Notre Dame/USA
76111,"Barr, John",John Barr,f,1946,1946,HISTADD_john_barr,Y,Forward,,,,,6,3,6.25,205,0,,Penn State,USA,Penn State/USA
76112,"Barr, Mike",Mike Barr,f,1976,1976,HISTADD_mike_barr,Y,Guard,1972,13,,,6,3,6.25,180,0,34,Duquesne,USA,Duquesne/USA
76113,"Barr, Thomas",Thomas Barr,f,1970,1970,HISTADD_moe_barr,Y,Guard,,,,,6,4,6.33333333333333,195,0,19,Duquesne,USA,Duquesne/USA
2857,"Barrett, Andre",Andre Barrett,f,2004,2007,andre_barrett,Y,,,,,,,,,,4,,Seton Hall, ,Seton Hall
76114,"Barrett, Ernie",Ernie Barrett,f,1953,1955,europelive,Y,,1951,1,,,,,,,1,,Kansas State,USA,Kansas State/USA
2853,"Barron, Earl",Earl Barron,f,2005,2014,earl_barron,Y,Forward-Center,,,,,7,0,7,250,8,30,Memphis, ,Memphis
344,"Barros, Dana",Dana Barros,f,1989,2003,dana_barros,Y,Guard,1989,1,,,5,11,5.91666666666667,165,14,,Boston College,USA,Boston College ''89/USA
699,"Barry, Brent",Brent Barry,f,1995,2008,brent_barry,Y,Guard,1995,1,,,6,7,6.58333333333333,210,14,17,Oregon State,USA,Oregon State/USA
1003,"Barry, Drew",Drew Barry,f,1997,1999,drew_barry,Y,Guard,1996,2,,,6,5,6.41666666666667,191,2,10,Georgia Tech,USA,Georgia Tech/USA
468,"Barry, Jon",Jon Barry,f,1992,2005,jon_barry,Y,,1992,1,,,,,,,13,,Georgia Tech,USA,Georgia Tech/USA
600013,"Barry, Rick",Rick Barry,f,1965,1979,HISTADD_rick_barry,Y,Forward,1965,1,,,6,7,6.58333333333333,205,9,24,Miami (FL),USA,Miami (Fla.)/USA
76117,"Bartels, Ed",Ed Bartels,f,1949,1950,HISTADD_ed_bartels,Y,Forward,,,,,6,6,6.5,195,1,,North Carolina State,USA,North Carolina State/USA
76118,"Bartolome, Vic",Vic Bartolome,f,1971,1971,HISTADD_vic_bartolome,Y,Center,1970,6,,,7,0,7,230,0,20,Oregon State,USA,Oregon State/USA
203115,"Barton, Will",Will Barton,t,2012,2018,will_barton,Y,Forward-Guard,2012,2,,,6,6,6.5,190,6,5,Memphis,USA,Memphis/USA
76125,"Baum, Johnny",Johnny Baum,f,1969,1970,HISTADD_johnny_baum,Y,Forward,1969,2,,,6,5,6.41666666666667,200,1,14,Temple,USA,Pierce Coll. PA (J.C.); Temple/USA
76126,"Baumholtz, Frankie",Frankie Baumholtz,f,1946,1946,HISTADD_frankie_baumholtz,Y,Guard,,,,,5,10,5.83333333333333,170,0,,Ohio,USA,Ohio U./USA
2437,"Baxter, Lonny",Lonny Baxter,f,2002,2005,lonny_baxter,Y,Forward,2002,2,,,6,8,6.66666666666667,260,3,35,Maryland,USA,Maryland/USA
201573,"Bayless, Jerryd",Jerryd Bayless,t,2008,2018,jerryd_bayless,Y,Guard,2008,1,,,6,3,6.25,200,10,0,Arizona,USA,Arizona/USA
76127,"Baylor, Elgin",Elgin Baylor,f,1958,1971,HISTADD_elgin_baylor,Y,Forward,1958,1,,,6,5,6.41666666666667,225,13,22,Seattle,USA,Albertson; Seattle/USA
203382,"Baynes, Aron",Aron Baynes,t,2012,2018,aron_baynes,Y,Center,,,,,6,10,6.83333333333333,260,6,46,Washington State,Australia,Washington State/Australia
76128,"Bazarevich, Sergei",Sergei Bazarevich,f,1994,1994,HISTADD_sergei_bazarevich,Y,Guard,,,,,6,2,6.16666666666667,168,0,5,,USA,Russian National Tm/USA
203145,"Bazemore, Kent",Kent Bazemore,t,2012,2018,kent_bazemore,Y,Guard,,,,,6,5,6.41666666666667,201,6,24,Old Dominion,USA,Old Dominion/USA
76129,"Beach, Ed",Ed Beach,f,1950,1950,HISTADD_ed_beach,Y,Forward,1950,5,,,6,3,6.25,200,0, ,West Virginia,USA,West Virginia/USA
203078,"Beal, Bradley",Bradley Beal,t,2012,2018,bradley_beal,Y,Guard,2012,1,,,6,5,6.41666666666667,207,6,3,Florida,USA,Florida/USA
76130,"Beard, Butch",Butch Beard,f,1969,1978,HISTADD_butch_beard,Y,Guard,1969,1,,,6,3,6.25,185,8,9,Louisville,USA,Louisville/USA
76131,"Beard, Ralph",Ralph Beard,f,1949,1950,HISTADD_ralph_beard,Y,Guard,1949,2,,,5,10,5.83333333333333,175,1,,Kentucky,USA,Kentucky/USA
2602,"Beasley, Jerome",Jerome Beasley,f,2003,2003,jerome_beasley,Y,Forward,2003,2,,,6,9,6.75,237,1,24,North Dakota,USA,North Dakota '03/USA
1627736,"Beasley, Malik",Malik Beasley,t,2016,2018,malik_beasley,Y,Guard,2016,1,,,6,5,6.41666666666667,196,2,25,Florida State,USA,Florida State/USA
201563,"Beasley, Michael",Michael Beasley,t,2008,2018,michael_beasley,Y,Forward,2008,1,,,6,9,6.75,235,10,11,Kansas State,USA,Kansas State/USA
76133,"Beaty, Zelmo",Zelmo Beaty,f,1962,1974,HISTADD_bigz_beaty,Y,Center,1962,1,,,6,9,6.75,225,7,31,Prairie View A&M,USA,Prairie View A&M/USA
201958,"Beaubois, Rodrigue",Rodrigue Beaubois,f,2009,2012,rodrigue_beaubois,Y,Guard,2009,1,,,6,2,6.16666666666667,185,4,3,"Pointe-a-Pitre, Guadeloupe",France,Cholet Basket/France
76134,"Beck, Byron",Byron Beck,f,1976,1976,HISTADD_byron_beck,Y,Center,1967,2,,,6,9,6.75,225,0,40,Denver,USA,Columbia Basin Coll. WA (J.C.); Denver/USA
1133,"Beck, Corey",Corey Beck,f,1995,1998,corey_beck,Y,Guard,,,,,6,3,6.25,200,2,15,Arkansas,USA,South Plains Coll. TX (J.C.); Arkansas/USA
76136,"Beck, Ernie",Ernie Beck,f,1953,1960,HISTADD_ernie_beck,Y,Guard,1953,,,,6,4,6.33333333333333,190,6,12,Pennsylvania,USA,Pennsylvania/USA
76137,"Becker, Moe",Moe Becker,f,1946,1946,HISTADD_moe_becker,Y,Guard,,,,,6,1,6.08333333333333,185,0,,Duquesne,USA,Duquesne/USA
76138,"Bedford, William",William Bedford,f,1986,1992,HISTADD_william_bedford,Y,Center,1986,1,,,7,0,7,225,5,0,Memphis,USA,Memphis/USA
76139,"Beenders, Hank",Hank Beenders,f,1946,1948,HISTADD_hank_beenders,Y,Center,,,,,6,5,6.41666666666667,185,2,6,Long Island-Brooklyn,USA,Long Island University/USA
76140,"Behagen, Ron",Ron Behagen,f,1973,1979,HISTADD_ron_behagen,Y,Forward,1973,1,,,6,9,6.75,185,6,12,Minnesota,USA,Coll. of Southern Idaho (J.C.); Minnesota/USA
76141,"Behnke, Elmer",Elmer Behnke,f,1951,1951,HISTADD_elmer_behnke,Y,Center,1951,4,,,6,7,6.58333333333333,210,0, ,Bradley,USA,Bradley/USA
201158,"Belinelli, Marco",Marco Belinelli,t,2007,2018,marco_belinelli,Y,Guard-Forward,2007,1,,,6,5,6.41666666666667,210,11,18,"Bologna, Italy",Italy,Fortitudo Bologna/Italy
2294,"Bell, Charlie",Charlie Bell,f,2001,2010,charlie_bell,Y,Guard,,,,,6,3,6.25,200,7,34,Michigan State, ,Michigan State/USA
76142,"Bell, Dennis",Dennis Bell,f,1973,1975,HISTADD_dennis_bell,Y,Forward,1973,5,,,6,5,6.41666666666667,185,2,46,Drake,USA,Gulf Coast CC FL; Drake/USA
1628395,"Bell, Jordan",Jordan Bell,t,2017,2018,jordan_bell,Y,Center-Forward,2017,2,,,6,9,6.75,224,1,2,Oregon,USA,Oregon/USA
1952,"Bell, Raja",Raja Bell,f,2000,2011,raja_bell,Y,Guard,,,,,6,5,6.41666666666667,210,12,19,Florida International,U.S. Virgin Islands,Florida International/U.S. Virgin Islands
2559,"Bell, Troy",Troy Bell,f,2003,2003,troy_bell,Y,Guard,2003,1,,,6,1,6.08333333333333,180,1,3,Boston College,USA,Boston College/USA
76143,"Bell, William",William Bell,f,1959,1960,HISTADD_whitey_bell,Y,Guard,,,,,6,0,6,180,1,15,North Carolina State,USA,North Carolina State/USA
76144,"Bellamy, Walt",Walt Bellamy,f,1961,1974,HISTADD_walt_bellamy,Y,Center,1961,1,,,6,10,6.83333333333333,225,13,8,Indiana,USA,Indiana/USA
1627761,"Bembry, DeAndre'",DeAndre' Bembry,t,2016,2018,deandre'_bembry,Y,Forward-Guard,2016,1,,,6,6,6.5,210,2,95,Saint Joseph's,USA,St. Joseph's (PA)/USA
76145,"Bemoras, Irv",Irv Bemoras,f,1953,1956,HISTADD_irv_bemoras,Y,Forward,1953,,,,6,3,6.25,185,1,26,Illinois,USA,Illinois/USA
76146,"Benbow, Leon",Leon Benbow,f,1974,1975,HISTADD_leon_benbow,Y,Guard,1974,2,,,6,4,6.33333333333333,185,1,5,Jacksonville,USA,Jacksonville/USA
1627733,"Bender, Dragan",Dragan Bender,t,2016,2018,dragan_bender,Y,Forward,2016,1,,,7,1,7.08333333333333,225,2,35,,Croatia,Croatia/Croatia
1886,"Bender, Jonathan",Jonathan Bender,f,1999,2009,jonathan_bender,Y,Forward,1999,1,,,7,0,7,230,8,9,Picayune HS (MS),USA,Picayune HS (MS)/USA
203968,"Benimon, Jerrelle",Jerrelle Benimon,f,2014,2014,jerrelle_benimon,Y,,,,,,,,,,0,,,USA, USA/USA
104,"Benjamin, Benoit",Benoit Benjamin,f,1985,1999,benoit_benjamin,Y,,1985,1,,,,,,,14,,Creighton,USA,Creighton/USA
1736,"Benjamin, Corey",Corey Benjamin,f,1998,2002,corey_benjamin,Y,,1998,1,,,,,,,4,,Oregon State,USA,Oregon State ''00/USA
203461,"Bennett, Anthony",Anthony Bennett,f,2013,2016,anthony_bennett,Y,,2013,1,,,,,,,4,,Nevada-Las Vegas,Canada,Nevada-Las Vegas/Canada
1120,"Bennett, Elmer",Elmer Bennett,f,1994,1996,elmer_bennett,Y,,1992,2,,,,,,,2,,Notre Dame,USA,Notre Dame/USA
712,"Bennett, Mario",Mario Bennett,f,1995,2002,mario_bennett,Y,Center-Forward,1995,1,,,6,9,6.75,235,4,24,Arizona State,USA,Arizona State ''95/USA
76151,"Bennett, Mel",Mel Bennett,f,1976,1981,HISTADD_mel_bennett,Y,Forward,,,,,6,7,6.58333333333333,200,3,52,Pittsburgh,USA,Pittsburgh/USA
76148,"Bennett, Tony",Tony Bennett,f,1992,1994,HISTADD_tony_bennett,Y,Guard,1992,2,,,6,0,6,175,2,25,Green Bay,USA,Wis.-Green Bay/USA
76152,"Bennett, Winston",Winston Bennett,f,1989,1991,HISTADD_winston_bennett,Y,Guard,1988,3,,,6,7,6.58333333333333,210,2,30,Kentucky,USA,Kentucky/USA
128,"Benoit, David",David Benoit,f,1991,2000,david_benoit,Y,Forward,,,,,6,8,6.66666666666667,220,6,21,Alabama,USA,Tyler JC TX; Alabama/USA
202728,"Benson, Keith",Keith Benson,f,2011,2011,keith_benson,Y,,2011,2,,,,,,,1,,Oakland,USA,Oakland University (MI)/USA
76154,"Benson, Kent",Kent Benson,f,1977,1987,HISTADD_kent_benson,Y,Center,1977,1,,,6,11,6.91666666666667,235,10,54,Indiana,USA,Indiana/USA
1627791,"Bentil, Ben",Ben Bentil,f,2016,2016,ben_bentil,Y,,2016,2,,,,,,,0,,Providence,Ghana,Providence/Ghana
76155,"Berce, Gene",Gene Berce,f,1949,1949,HISTADD_gene_berce,Y,Guard,1948,,,,5,11,5.91666666666667,175,0, ,Marquette,USA,Cornell; Marquette/USA
76156,"Bergen, Gary",Gary Bergen,f,1956,1956,HISTADD_gary_bergen,Y,Center,1956,,,,6,8,6.66666666666667,210,0,18,Utah,USA,Utah; Kansas State/USA
76157,"Berry, Ricky",Ricky Berry,f,1988,1988,HISTADD_ricky_berry,Y,Forward,1988,1,,,6,8,6.66666666666667,205,0,34,San Jose State,USA,Oregon State; San Jose State/USA
76158,"Berry, Walter",Walter Berry,f,1986,1988,HISTADD_walter_berry,Y,Forward,1986,1,,,6,8,6.66666666666667,215,2,6,St. John's (NY),USA,San Jacinto Coll. TX (J.C.); St. John's (N.Y.)/USA
1629137,"Berry II, Joel",Joel Berry II,t,2018,2018,joel_berry,N,Guard,,,,,6,0,6,195,0,,North Carolina,USA,North Carolina/USA
202722,"Bertans, Davis",Davis Bertans,t,2016,2018,davis_bertans,Y,Center-Forward,2011,2,,,6,10,6.83333333333333,210,2,42,,Latvia, Latvia/Latvia
76159,"Beshore, Del",Del Beshore,f,1978,1979,HISTADD_del_beshore,Y,Guard,,,,,5,11,5.91666666666667,165,1,1,California (PA),USA,California (PA)/USA
696,"Best, Travis",Travis Best,f,1995,2004,travis_best,Y,Guard,1995,1,,,5,11,5.91666666666667,182,10,6,Georgia Tech,USA,Georgia Tech/USA
715,"Coker, John",John Coker,f,1995,2000,john_coker,Y,,,,,,,,,,2,,Boise State,USA,Boise State/USA
201976,"Beverley, Patrick",Patrick Beverley,t,2012,2018,patrick_beverley,Y,Guard,2009,2,,,6,1,6.08333333333333,185,6,21,Arkansas,USA,Arkansas/USA
204021,"Bhullar, Sim",Sim Bhullar,f,2014,2014,sim_bhullar,Y,,,,,,,,,,0,,New Mexico State,Canada,New Mexico State/Canada
76160,"Bianchi, Al",Al Bianchi,f,1956,1965,HISTADD_al_bianchi,Y,Guard,1954,2,,,6,3,6.25,185,9,24,Bowling Green,USA,Bowling Green State/USA
76161,"Biasatti, Hank",Hank Biasatti,f,1946,1946,HISTADD_hank_biasatti,Y,Guard,1947,,,,5,11,5.91666666666667,175,0,,Long Island-Brooklyn,USA,Assumption/USA
76162,"Bibby, Henry",Henry Bibby,f,1972,1980,HISTADD_henry_bibby,Y,Guard,1972,4,,,6,1,6.08333333333333,185,8,10-15,UCLA,USA,UCLA/USA
1710,"Bibby, Mike",Mike Bibby,f,1998,2011,mike_bibby,Y,Guard,1998,1,,,6,2,6.16666666666667,195,14,20,Arizona,USA,Arizona/USA
76163,"Biedenbach, Ed",Ed Biedenbach,f,1968,1968,HISTADD_ed_biedenbach,Y,Guard,1968,4,,,6,1,6.08333333333333,175,0,12,North Carolina State,USA,North Carolina State/USA
2740,"Biedrins, Andris",Andris Biedrins,f,2004,2013,andris_biedrins,Y,,2004,1,,,,,,,9,,"Riga, Latvia",Latvia,BK Skonto/Latvia
76164,"Bielke, Don",Don Bielke,f,1955,1955,HISTADD_don_bielke,Y,Center,1954,8,,,6,7,6.58333333333333,240,0,18,Valparaiso,USA,Valparaiso/USA
76165,"Bigelow, Bob",Bob Bigelow,f,1975,1978,HISTADD_bob_bigelow,Y,Forward,1975,1,,,6,7,6.58333333333333,215,3,32,Pennsylvania,USA,Pennsylvania/USA
1497,"Billups, Chauncey",Chauncey Billups,f,1997,2013,chauncey_billups,Y,Guard,1997,1,,,6,3,6.25,210,16,1,Colorado,USA,Colorado/USA
76166,"Bing, Dave",Dave Bing,f,1966,1977,HISTADD_dave_bing,Y,Guard,1966,1,,,6,3,6.25,180,11,21,Syracuse,USA,Syracuse/USA
76167,"Binion, Joe",Joe Binion,f,1986,1986,HISTADD_joe_binion,Y,Forward,1984,3,,,6,8,6.66666666666667,235,0,50,North Carolina A&T,USA,North Carolina A&T/USA
203920,"Birch, Khem",Khem Birch,t,2017,2018,khem_birch,Y,Center,,,,,6,9,6.75,220,1,24,Nevada-Las Vegas,Canada,Nevada-Las Vegas/Canada
201971,"Blair, DeJuan",DeJuan Blair,f,2009,2015,dejuan_blair,Y,,2009,2,,,,,,,6,,Pittsburgh,USA,Pittsburgh/USA
2581,"Blake, Steve",Steve Blake,f,2003,2015,steve_blake,Y,Guard,2003,2,,,6,3,6.25,172,13,22,Maryland,USA,Maryland/USA
202392,"Blakely, Marqus",Marqus Blakely,f,2010,2010,marqus_blakely,Y,Forward,,,,,6,5,6.41666666666667,225,1,15,Vermont,,Vermont
1628469,"Blakeney, Antonio",Antonio Blakeney,t,2017,2018,antonio_blakeney,Y,Guard,,,,,6,4,6.33333333333333,197,1,9,Louisiana State,USA,Louisiana State/USA
200807,"Blalock, Will",Will Blalock,f,2006,2006,will_blalock,Y,Guard,2006,2,,,6,0,6,205,1,8,Iowa State,USA,Iowa State/USA
76182,"Blaney, George",George Blaney,f,1961,1961,HISTADD_george_blaney,Y,Guard,1961,4,,,6,1,6.08333333333333,175,0,15,Holy Cross,USA,Holy Cross/USA
76183,"Blanks, Lance",Lance Blanks,f,1990,1992,HISTADD_lance_blanks,Y,Guard,1990,1,,,6,4,6.33333333333333,190,2,21,Texas,USA,Virginia; Texas/USA
76184,"Blanton, Ricky",Ricky Blanton,f,1992,1992,HISTADD_ricky_blanton,Y,Forward,1989,2,,,6,7,6.58333333333333,215,0,17,Louisiana State,USA,Louisiana State/USA
101154,"Blatche, Andray",Andray Blatche,f,2005,2013,andray_blatche,Y,Center-Forward,2005,2,,,6,11,6.91666666666667,260,8,0,South Kent Prep (CT),USA,South Kent Prep (CT)/USA
302,"Blaylock, Mookie",Mookie Blaylock,f,1989,2001,mookie_blaylock,Y,,1989,1,,,,,,,12,,Oklahoma,USA,Midland Coll. TX (J.C.); Oklahoma/USA
202339,"Bledsoe, Eric",Eric Bledsoe,t,2010,2018,eric_bledsoe,Y,Guard,2010,1,,,6,1,6.08333333333333,205,8,6,Kentucky,USA,Kentucky/USA
76186,"Blevins, Leon",Leon Blevins,f,1950,1950,HISTADD_leon_blevins,Y,Guard,1950,7,,,6,2,6.16666666666667,160,0,,Arizona,USA,Phoenix Coll. AZ (J.C.); Arizona/USA
76187,"Block, John",John Block,f,1966,1975,HISTADD_john_block,Y,Forward,1966,3,,,6,10,6.83333333333333,207,9,35,Southern California,USA,USC/USA
76188,"Bloom, Mike",Mike Bloom,f,1947,1948,HISTADD_mike_bloom,Y,Center,,,,,6,6,6.5,190,1,11,Temple,USA,Temple/USA
916,"Blount, Corie",Corie Blount,f,1993,2003,corie_blount,Y,Forward-Center,1993,1,,,6,10,6.83333333333333,242,11,44,Cincinnati,USA,Cincinnati ''93/USA
1548,"Blount, Mark",Mark Blount,f,2000,2008,mark_blount,Y,Center-Forward,1997,2,,,7,0,7,250,9,15,Pittsburgh,USA,Pittsburgh/USA
1629129,"Bluiett, Trevon",Trevon Bluiett,t,2018,2018,trevon_bluiett,N,Guard-Forward,,,,,6,5,6.41666666666667,215,0,,Xavier (Ohio),USA,Xavier (Ohio)/USA
76189,"Blume, Ray",Ray Blume,f,1981,1981,HISTADD_ray_blume,Y,Guard,1981,2,,,6,4,6.33333333333333,185,0,22,Oregon State,USA,Oregon State/USA
76190,"Bobb, Nelson",Nelson Bobb,f,1949,1952,HISTADD_nelson_bobb,Y,Guard,1949,3,,,6,0,6,170,3,5,Temple,USA,Temple/USA
2800,"Bobbitt, Tony",Tony Bobbitt,f,2004,2004,tony_bobbitt,Y,,,,,,,,,,1,,Cincinnati,USA,Cincinnati/USA
76191,"Bockhorn, Arlen",Arlen Bockhorn,f,1958,1964,HISTADD_bucky_bockhorn,Y,Guard,1958,3,,,6,4,6.33333333333333,200,6,11,Dayton,USA,Dayton/USA
76192,"Boerwinkle, Tom",Tom Boerwinkle,f,1968,1977,HISTADD_tom_boerwinkle,Y,Center,1968,1,,,7,0,7,265,9,18,Tennessee,USA,Tennessee/USA
2586,"Bogans, Keith",Keith Bogans,f,2003,2013,keith_bogans,Y,Guard-Forward,2003,2,,,6,5,6.41666666666667,215,10,4,Kentucky,USA,Kentucky/USA
203992,"Bogdanovic, Bogdan",Bogdan Bogdanovic,t,2017,2018,bogdan_bogdanovic,Y,Guard,2014,1,,,6,6,6.5,205,1,8,,Serbia, Serbia/Serbia
202711,"Bogdanovic, Bojan",Bojan Bogdanovic,t,2014,2018,bojan_bogdanovic,Y,Forward-Guard,2011,2,,,6,8,6.66666666666667,230,4,44,,Croatia,Croatia/Croatia
177,"Bogues, Muggsy",Muggsy Bogues,f,1987,2000,muggsy_bogues,Y,,1987,1,,,,,,,13,,Wake Forest,USA,Wake Forest/USA
101106,"Bogut, Andrew",Andrew Bogut,f,2005,2017,andrew_bogut,Y,,2005,1,,,,,,,12,,Utah,Australia,Utah/Australia
1564,"Bohannon, Etdrick",Etdrick Bohannon,f,1997,2000,etdrick_bohannon,Y,,,,,,,,,,3,,Auburn-Montgomery,USA,Arizona; Tennessee; Auburn-Montgomery/USA
76195,"Bol, Manute",Manute Bol,f,1985,1994,HISTADD_manute_bol,Y,Center,1985,2,,,7,6,7.5,200,9,1,Bridgeport,USA,Bridgeport/USA
1628413,"Bolden, Jonah",Jonah Bolden,t,2018,2018,jonah_bolden,N,Forward,2017,2,,,6,10,6.83333333333333,220,0,,,Australia,Australia/Australia
76196,"Bolger, Bill",Bill Bolger,f,1953,1953,HISTADD_bill_bolger,Y,Forward,1953,,,,6,5,6.41666666666667,205,0,,Georgetown,USA,Georgetown/USA
1627762,"Bolomboy, Joel",Joel Bolomboy,f,2016,2017,joel_bolomboy,Y,,2016,2,,,,,,,1,,Weber State,Ukraine,Weber State/Ukraine
76197,"Bolstorff, Doug",Doug Bolstorff,f,1957,1957,HISTADD_doug_bolstorff,Y,Guard,1957,8,,,6,4,6.33333333333333,195,0,8,Minnesota,USA,Minnesota/USA
76203,"Bon Salle, George H.",George H. Bon Salle,f,1961,1961,HISTADD_george_bonsalle,Y,Forward,1957,1,,,6,8,6.66666666666667,220,0,33,Illinois,USA,Illinois/USA
